[14:53:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[14:53:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[14:53:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_311
[14:53:06] [main/DEBUG] [FML]: Java classpath at launch is:
[14:53:06] [main/DEBUG] [FML]:     server.jar
[14:53:06] [main/DEBUG] [FML]: Java library path at launch is:
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\system32
[14:53:06] [main/DEBUG] [FML]:     C:\Windows
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[14:53:06] [main/DEBUG] [FML]:     C:\dev\src\Git\cmd
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\Scripts\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Microsoft\WindowsApps
[14:53:06] [main/DEBUG] [FML]:     C:\dev\ides\PyCharm Community Edition 2021.1.3\bin
[14:53:06] [main/DEBUG] [FML]:     
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39_selenium\chromedriver.exe
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Google\Cloud SDK\google-cloud-sdk\bin
[14:53:06] [main/DEBUG] [FML]:     .
[14:53:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\PC\Desktop\Server\libraries
[14:53:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[14:53:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[14:53:37] [Server thread/TRACE] [FML]: Sending event FMLServerAboutToStartEvent to mod yungslaw
[14:53:37] [Server thread/TRACE] [FML]: Sent event FMLServerAboutToStartEvent to mod yungslaw
[14:53:37] [Server thread/DEBUG] [FML]: Bar Step: ServerAboutToStart - YUNG's Law took 0.000s
[14:53:37] [Server thread/TRACE] [FML]: Sending event FMLServerAboutToStartEvent to mod phosphor-lighting
[14:53:37] [Server thread/TRACE] [FML]: Sent event FMLServerAboutToStartEvent to mod phosphor-lighting
[14:53:37] [Server thread/DEBUG] [FML]: Bar Step: ServerAboutToStart - Phosphor Lighting Engine took 0.000s
[14:53:37] [Server thread/TRACE] [FML]: Sending event FMLServerAboutToStartEvent to mod librarianliblate
[14:53:37] [Server thread/TRACE] [FML]: Sent event FMLServerAboutToStartEvent to mod librarianliblate
[14:53:37] [Server thread/DEBUG] [FML]: Bar Step: ServerAboutToStart - LibrarianLib Stage 2 took 0.000s
[14:53:37] [Server thread/DEBUG] [FML]: Bar Finished: ServerAboutToStart took 0.047s
[14:53:37] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer]: Preparing level "World"
[14:53:38] [Server thread/INFO] [FML]: Loading dimension 0 (World) (net.minecraft.server.dedicated.DedicatedServer@6eb0df5d)
[14:53:38] [Server thread/INFO] [fishingmadebetter]: Injecting Aquaculture junk into FishingMadeBetter junk
[14:53:38] [Server thread/INFO] [fishingmadebetter]: Injecting Aquaculture treasure into FishingMadeBetter treasure
[14:53:38] [Server thread/INFO] [net.minecraft.advancements.AdvancementList]: Loaded 628 advancements
[14:53:38] [Server thread/INFO] [bettercaves]: Better Caves config file for dimension 0 not found. Using global config...
[14:53:38] [Server thread/INFO] [bettercaves]: Using block 'minecraft:lava' as lava in cave generation for dimension 0 (OVERWORLD) ...
[14:53:38] [Server thread/INFO] [bettercaves]: Using block 'minecraft:water' as water in cave generation for dimension 0 (OVERWORLD) ...
[14:53:38] [Server thread/DEBUG] [bettercaves]: CAVE INFORMATION
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> MAX POSSIBLE THRESHOLD: 0.9
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> TOTAL PRIORITY: 13
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> TOTAL RANGE LENGTH: 1.9
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> CARVER
[14:53:38] [Server thread/DEBUG] [bettercaves]:     --> RANGE FOUND: [-1.00, 0.46] (0.8798%) -- smooth cutoffs: [-0.26, 0.12]
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> CARVER
[14:53:38] [Server thread/DEBUG] [bettercaves]:     --> RANGE FOUND: [0.46, 0.90] (0.1270%) -- smooth cutoffs: [0.53, 0.63]
[14:53:38] [Server thread/DEBUG] [bettercaves]: CAVERN INFORMATION
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> SPAWN CHANCE SET TO: 0.2
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> TOTAL PRIORITY: 20
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> DEADZONE PERCENT: 0.8(0.8 TOTAL)
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> CARVER
[14:53:38] [Server thread/DEBUG] [bettercaves]:     --> RANGE PERCENT LENGTH WANTED: 0.1
[14:53:38] [Server thread/DEBUG] [bettercaves]:     --> RANGE FOUND: [-1.00, -0.49] (0.1021%) -- smooth cutoffs: [-0.63, -0.55]
[14:53:38] [Server thread/DEBUG] [bettercaves]: --> CARVER
[14:53:38] [Server thread/DEBUG] [bettercaves]:     --> RANGE PERCENT LENGTH WANTED: 0.1
[14:53:38] [Server thread/DEBUG] [bettercaves]:     --> RANGE FOUND: [0.50, 0.76] (0.1014%) -- smooth cutoffs: [0.56, 0.64]
[14:53:38] [Server thread/INFO] [bettercaves]: Better Caves config file for dimension 0 not found. Using global config...
[14:53:38] [Server thread/INFO] [bettercaves]: Using block 'minecraft:lava' as lava in cave generation for dimension 0 (OVERWORLD) ...
[14:53:38] [Server thread/INFO] [bettercaves]: Using block 'minecraft:water' as water in cave generation for dimension 0 (OVERWORLD) ...
[14:53:39] [Server thread/INFO] [STDOUT]: [pl.asie.foamfix.coremod.FoamFixTransformer:spliceClasses:114]: Spliced in METHOD: net.minecraft.world.chunk.BlockStateContainer.func_186018_a
[14:53:39] [Server thread/INFO] [RLTweakerASM]: Patch exists for net.minecraft.world.ServerWorldEventHandler
[14:53:39] [Server thread/INFO] [RLTweakerASM]: Writing class net.minecraft.world.ServerWorldEventHandler with flags MAXS
[14:53:39] [Server thread/INFO] [globalgamerules]: Applying config gamerules to dimension 0 (World)
[14:53:39] [Server thread/INFO] [globalgamerules]: Setting difficulty of dimension 0 (World) to HARD
[14:53:39] [Server thread/INFO] [Meson]: true
[14:53:40] [Server thread/INFO] [dsurround]: Creating STANDARD weather generator for dimension [overworld]
[14:53:40] [Server thread/INFO] [FML]: Loading dimension -1 (World) (net.minecraft.server.dedicated.DedicatedServer@6eb0df5d)
[14:53:40] [Server thread/INFO] [globalgamerules]: Applying config gamerules to dimension -1 (World)
[14:53:40] [Server thread/INFO] [globalgamerules]: Setting difficulty of dimension -1 (World) to HARD
[14:53:40] [Server thread/INFO] [dsurround]: Creating NETHER weather generator for dimension [the_nether]
[14:53:40] [Server thread/INFO] [FML]: Loading dimension 1 (World) (net.minecraft.server.dedicated.DedicatedServer@6eb0df5d)
[14:53:40] [Server thread/INFO] [globalgamerules]: Applying config gamerules to dimension 1 (World)
[14:53:40] [Server thread/INFO] [globalgamerules]: Setting difficulty of dimension 1 (World) to HARD
[14:53:40] [Server thread/INFO] [dsurround]: Creating NULL weather generator for dimension [the_end]
[14:53:40] [Server thread/INFO] [FML]: Loading dimension 111 (World) (net.minecraft.server.dedicated.DedicatedServer@6eb0df5d)
[14:53:40] [Server thread/INFO] [globalgamerules]: Applying config gamerules to dimension 111 (World)
[14:53:40] [Server thread/INFO] [globalgamerules]: Setting difficulty of dimension 111 (World) to HARD
[14:53:40] [Server thread/INFO] [dsurround]: Creating STANDARD weather generator for dimension [lostcities]
[14:53:40] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing start region for level 0
[14:53:41] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 4%
[14:53:42] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound4' in StructureBoundingBox{x0=-354, y0=71, z0=167, x1=-347, y1=77, z1=174} (0)
[14:53:42] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound4
[14:53:42] [Server thread/TRACE] [reccomplex]: Generated structure 'StoneBoulder' in StructureBoundingBox{x0=-360, y0=64, z0=216, x1=-351, y1=78, z1=225} (0)
[14:53:42] [Server thread/TRACE] [RLTweaker]: Structure Generated: StoneBoulder
[14:53:42] [Server thread/TRACE] [reccomplex]: StoneLeafMound canceled generation at null (0): ivorius.reccomplex.world.gen.feature.StructureGenerator$GenerationResult$Failure@24a0f7de
[14:53:42] [Server thread/TRACE] [RLTweaker]: Structure Generated: StoneLeafMound
[14:53:42] [Server thread/INFO] [RLTweakerASM]: Patch exists for net.minecraft.pathfinding.WalkNodeProcessor
[14:53:42] [Server thread/INFO] [RLTweakerASM]: Writing class net.minecraft.pathfinding.WalkNodeProcessor with flags MAXS
[14:53:42] [Server thread/INFO] [RLTweakerASM]: Patch exists for com.lycanitesmobs.core.inventory.InventoryCreature
[14:53:42] [Server thread/INFO] [RLTweakerASM]: Patching InventoryCreature
[14:53:42] [Server thread/INFO] [RLTweakerASM]: If your game crashes immediately after this, change the config rltweaker/patches/lycanitesPetDupeFix to false!
[14:53:42] [Server thread/INFO] [RLTweakerASM]: Writing class com.lycanitesmobs.core.inventory.InventoryCreature with flags MAXS | FRAMES
[14:53:42] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 8%
[14:53:42] [Server thread/TRACE] [RLTweaker]: StonePlantMound4 failed to spawn at [-336, 86] (incompatible biome edge)
[14:53:44] [Server thread/INFO] [roguelike]: Trying to spawn dungeon at chunkX 0 and chunkZ 0...
[14:53:44] [Server thread/INFO] [roguelike]: Trying to spawn dungeon with id fnar:dungeon_forest_builtin_custom_loot at {"x": -110, "y": 0, "z": 327}...
[14:53:44] [Server thread/INFO] [RB-Transformer]: Injecting into afz (net.minecraft.inventory.ContainerWorkbench)
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - mRealBenchTile
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - <init>
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - WorkbenchTile[PUTFIELD]
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - WorkbenchInventory[NEW]
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - WorkbenchInventory[INVOKESPECIAL]
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - ContainerWorkbench[REFRESH_MATRIX]
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - onContainerClosed
[14:53:44] [Server thread/INFO] [RB-Transformer]:  - Done
[14:53:44] [Server thread/INFO] [Quark ASM]: Transforming net.minecraft.inventory.ContainerWorkbench
[14:53:44] [Server thread/INFO] [Quark ASM]: Applying Transformation to method (Names [transferStackInSlot, func_82846_b] Descriptor (Lnet/minecraft/entity/player/EntityPlayer;I)Lnet/minecraft/item/ItemStack;)
[14:53:44] [Server thread/INFO] [Quark ASM]: Located Method, patching...
[14:53:44] [Server thread/INFO] [Quark ASM]: Located patch target node INVOKEVIRTUAL net/minecraft/inventory/ContainerWorkbench.func_75135_a (Lnet/minecraft/item/ItemStack;IIZ)Z
[14:53:44] [Server thread/INFO] [Quark ASM]: Located patch target node INVOKEVIRTUAL net/minecraft/inventory/ContainerWorkbench.func_75135_a (Lnet/minecraft/item/ItemStack;IIZ)Z
[14:53:44] [Server thread/INFO] [Quark ASM]: Located patch target node INVOKEVIRTUAL net/minecraft/inventory/ContainerWorkbench.func_75135_a (Lnet/minecraft/item/ItemStack;IIZ)Z
[14:53:44] [Server thread/INFO] [Quark ASM]: Located patch target node INVOKEVIRTUAL net/minecraft/inventory/ContainerWorkbench.func_75135_a (Lnet/minecraft/item/ItemStack;IIZ)Z
[14:53:44] [Server thread/INFO] [Quark ASM]: Patch result: true
[14:53:44] [Server thread/INFO] [RLTweakerASM]: Patch exists for net.minecraft.inventory.ContainerWorkbench
[14:53:44] [Server thread/INFO] [RLTweakerASM]: Writing class net.minecraft.inventory.ContainerWorkbench with flags MAXS | FRAMES
[14:53:44] [Server thread/TRACE] [reccomplex]: Generated structure 'SmallWoodenCottage1' in StructureBoundingBox{x0=-111, y0=63, z0=295, x1=-100, y1=70, z1=301} (0)
[14:53:44] [Server thread/TRACE] [RLTweaker]: Structure Generated: SmallWoodenCottage1
[14:53:45] [Server thread/TRACE] [reccomplex]: RLCraft_UndergroundRuin2 canceled generation at null (0): ivorius.reccomplex.world.gen.feature.StructureGenerator$GenerationResult$Failure@24a0f7de
[14:53:45] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_UndergroundRuin2
[14:53:45] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound' in StructureBoundingBox{x0=-69, y0=69, z0=368, x1=-64, y1=79, z1=373} (0)
[14:53:45] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound
[14:53:45] [Server thread/TRACE] [reccomplex]: Generated structure 'Tree_Oak_TheMushroomOak_v3' in StructureBoundingBox{x0=-117, y0=71, z0=327, x1=-58, y1=116, z1=377} (0)
[14:53:45] [Server thread/TRACE] [RLTweaker]: Structure Generated: Tree_Oak_TheMushroomOak_v3
[14:53:46] [Server thread/TRACE] [reccomplex]: StoneBoulder canceled generation at BlockPos{x=-124, y=60, z=374} (0): ivorius.reccomplex.world.gen.feature.StructureGenerator$GenerationResult$Failure@7f7177a4
[14:53:46] [Server thread/TRACE] [RLTweaker]: Structure Generated: StoneBoulder
[14:53:46] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound1' in StructureBoundingBox{x0=-128, y0=68, z0=393, x1=-122, y1=72, z1=399} (0)
[14:53:46] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound1
[14:53:47] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_cryo_bit' in StructureBoundingBox{x0=-66, y0=46, z0=423, x1=-41, y1=78, z1=448} (0)
[14:53:47] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_cryo_bit
[14:53:47] [Server thread/INFO] [roguelike]: Successfully generated dungeon with id fnar:dungeon_forest_builtin_custom_loot at {"x": -110, "y": 0, "z": 327}.
[14:53:47] [Server thread/TRACE] [reccomplex]: Generated structure 'HillAltarHouse' in StructureBoundingBox{x0=-353, y0=69, z0=268, x1=-308, y1=109, z1=325} (0)
[14:53:47] [Server thread/TRACE] [RLTweaker]: Structure Generated: HillAltarHouse
[14:53:47] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 10%
[14:53:47] [Server thread/TRACE] [reccomplex]: Generated structure 'ClayWaterMound' in StructureBoundingBox{x0=-348, y0=64, z0=339, x1=-341, y1=66, z1=347} (0)
[14:53:47] [Server thread/TRACE] [RLTweaker]: Structure Generated: ClayWaterMound
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_BasicSpider' in StructureBoundingBox{x0=-305, y0=28, z0=383, x1=-305, y1=28, z1=383} (0)
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_UndergroundRuin1' in StructureBoundingBox{x0=-311, y0=25, z0=377, x1=-302, y1=32, z1=386} (0)
[14:53:48] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_UndergroundRuin1
[14:53:48] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 20%
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_DecentWitch' in StructureBoundingBox{x0=-294, y0=39, z0=97, x1=-294, y1=39, z1=97} (0)
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_UndergroundRuin3' in StructureBoundingBox{x0=-297, y0=36, z0=95, x1=-289, y1=43, z1=103} (0)
[14:53:48] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_UndergroundRuin3
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'WoodWallRemains' in StructureBoundingBox{x0=-302, y0=66, z0=277, x1=-274, y1=74, z1=285} (0)
[14:53:48] [Server thread/TRACE] [RLTweaker]: Structure Generated: WoodWallRemains
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'SmallWoodenCottage1' in StructureBoundingBox{x0=-294, y0=74, z0=346, x1=-288, y1=81, z1=357} (0)
[14:53:48] [Server thread/TRACE] [RLTweaker]: Structure Generated: SmallWoodenCottage1
[14:53:48] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound4' in StructureBoundingBox{x0=-293, y0=79, z0=384, x1=-286, y1=85, z1=391} (0)
[14:53:48] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound4
[14:53:49] [Server thread/TRACE] [reccomplex]: Generated structure 'StoneLeafMound' in StructureBoundingBox{x0=-280, y0=67, z0=222, x1=-273, y1=70, z1=231} (0)
[14:53:49] [Server thread/TRACE] [RLTweaker]: Structure Generated: StoneLeafMound
[14:53:49] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_DecentCaveSpider' in StructureBoundingBox{x0=-262, y0=27, z0=127, x1=-262, y1=27, z1=127} (0)
[14:53:49] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_UndergroundRuin2' in StructureBoundingBox{x0=-267, y0=24, z0=125, x1=-257, y1=31, z1=132} (0)
[14:53:49] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_UndergroundRuin2
[14:53:49] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 29%
[14:53:49] [Server thread/TRACE] [reccomplex]: StoneLeafMound canceled generation at null (0): ivorius.reccomplex.world.gen.feature.StructureGenerator$GenerationResult$Failure@24a0f7de
[14:53:49] [Server thread/TRACE] [RLTweaker]: Structure Generated: StoneLeafMound
[14:53:50] [Server thread/TRACE] [reccomplex]: Generated structure 'BrickHenge' in StructureBoundingBox{x0=-234, y0=69, z0=305, x1=-218, y1=78, z1=321} (0)
[14:53:50] [Server thread/TRACE] [RLTweaker]: Structure Generated: BrickHenge
[14:53:50] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 39%
[14:53:50] [Server thread/TRACE] [reccomplex]: Generated structure 'WoodWallRemains' in StructureBoundingBox{x0=-245, y0=65, z0=361, x1=-217, y1=73, z1=369} (0)
[14:53:50] [Server thread/TRACE] [RLTweaker]: Structure Generated: WoodWallRemains
[14:53:51] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound' in StructureBoundingBox{x0=-203, y0=74, z0=138, x1=-198, y1=84, z1=143} (0)
[14:53:51] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound
[14:53:51] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 49%
[14:53:51] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound2' in StructureBoundingBox{x0=-188, y0=61, z0=186, x1=-175, y1=71, z1=198} (0)
[14:53:51] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound2
[14:53:51] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_SmallUndergroundSkeleton' in StructureBoundingBox{x0=-183, y0=12, z0=346, x1=-175, y1=19, z1=354} (0)
[14:53:51] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_SmallUndergroundSkeleton
[14:53:51] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantBoulder' in StructureBoundingBox{x0=-186, y0=74, z0=385, x1=-176, y1=84, z1=395} (0)
[14:53:51] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantBoulder
[14:53:52] [Server thread/TRACE] [reccomplex]: Generated structure 'SmallAbandonedOutpost' in StructureBoundingBox{x0=-158, y0=60, z0=256, x1=-128, y1=69, z1=278} (0)
[14:53:52] [Server thread/TRACE] [RLTweaker]: Structure Generated: SmallAbandonedOutpost
[14:53:52] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 55%
[14:53:53] [Server thread/TRACE] [reccomplex]: Generated structure 'StonePlantMound2' in StructureBoundingBox{x0=-122, y0=64, z0=230, x1=-109, y1=74, z1=242} (0)
[14:53:53] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound2
[14:53:53] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 68%
[14:53:53] [Server thread/TRACE] [reccomplex]: StonePlantMound3 canceled generation at null (0): ivorius.reccomplex.world.gen.feature.StructureGenerator$GenerationResult$Failure@24a0f7de
[14:53:53] [Server thread/TRACE] [RLTweaker]: Structure Generated: StonePlantMound3
[14:53:53] [Server thread/TRACE] [reccomplex]: Generated structure 'RLCraft_SmallUndergroundSkeleton' in StructureBoundingBox{x0=-89, y0=11, z0=263, x1=-81, y1=18, z1=271} (0)
[14:53:53] [Server thread/TRACE] [RLTweaker]: Structure Generated: RLCraft_SmallUndergroundSkeleton
[14:53:54] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 85%
[14:53:54] [Server thread/TRACE] [reccomplex]: Generated structure 'DinosaurSkeleton' in StructureBoundingBox{x0=-32, y0=87, z0=214, x1=-23, y1=97, z1=260} (0)
[14:53:54] [Server thread/TRACE] [RLTweaker]: Structure Generated: DinosaurSkeleton
[14:53:55] [Server thread/TRACE] [reccomplex]: Generated structure 'DinosaurSkeleton' in StructureBoundingBox{x0=-39, y0=70, z0=284, x1=7, y1=80, z1=293} (0)
[14:53:55] [Server thread/TRACE] [RLTweaker]: Structure Generated: DinosaurSkeleton
[14:53:55] [Server thread/TRACE] [reccomplex]: Generated structure 'StoneLeafMound' in StructureBoundingBox{x0=-13, y0=77, z0=384, x1=-6, y1=80, z1=393} (0)
[14:53:55] [Server thread/TRACE] [RLTweaker]: Structure Generated: StoneLeafMound
[14:53:55] [Server thread/INFO] [net.minecraft.server.MinecraftServer]: Preparing spawn area: 94%
[14:53:55] [Server thread/TRACE] [reccomplex]: Generated structure 'DinosaurSkull' in StructureBoundingBox{x0=13, y0=58, z0=53, x1=24, y1=67, z1=72} (0)
[14:53:55] [Server thread/TRACE] [RLTweaker]: Structure Generated: DinosaurSkull
[14:53:56] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer]: Done (18.270s)! For help, type "help" or "?"
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod minecraft
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod minecraft
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Minecraft took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod mcp
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod mcp
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Minecraft Coder Pack took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod FML
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod FML
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Forge Mod Loader took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod forge
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod forge
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Minecraft Forge took 0.018s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod creativecoredummy
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod creativecoredummy
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - CreativeCoreDummy took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod itemphysic
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod itemphysic
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - ItemPhysic took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod ivtoolkit
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod ivtoolkit
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - IvToolkit took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod foamfixcore
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod foamfixcore
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - FoamFixCore took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod tnt_utilities_core
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod tnt_utilities_core
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - TNTUtils Core took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod forgeendertech
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod forgeendertech
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Forge Endertech took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod adhooks
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod adhooks
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Advanced Hook Launchers took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod advanced-fishing
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod advanced-fishing
[14:53:56] [Server thread/DEBUG] [FML]: Bar Step: ServerStarting - Advanced Fishing took 0.000s
[14:53:56] [Server thread/TRACE] [FML]: Sending event FMLServerStartingEvent to mod aireducer
[14:53:56] [Server thread/TRACE] [FML]: Sent event FMLServerStartingEvent to mod aireducer
